smiles,split
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,train
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,train
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,train
CC(C)(C)c1ccc(C(=O)CCCCl)cc1,train
CC(C)(C)c1ccc(C(=O)O)cc1,train
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,train
CC(C)(C)c1ccc(C=O)cc1,train
CC(C)(C)c1ccc(CCC=O)cc1,train
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,train
CC(C)(C)c1ccc(N)cc1,train
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,train
CC(C)(C)c1ccc(O)c(O)c1,train
CC(C)(C)c1ccc(O)cc1,train
CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,train
CC(C)(C)c1ccc(OCC2CO2)cc1,train
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,train
CC(C)(C)c1ccc(S)cc1,train
CC(C)(C)c1cccc(C(C)(C)C)c1O,train
CC(C)(C)c1cccc(O)c1,train
CC(C)(C)c1ccccc1,train
CC(C)(C)c1ccccc1O,train
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,train
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,train
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,train
CC(C)(CC(=O)O)C(=O)O,train
CC(C)(CCC(=O)O)C(=O)O,train
CC(C)(CCl)C(=O)Cl,train
CC(C)(CCl)c1ccccc1,train
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,train
CC(C)(CO)C(O)C(=O)NCCCO,train
CC(C)(CO)CO,train
CC(C)(CO)COC(=O)C(C)(C)CO,train
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],train
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],train
CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-],train
CC(C)(CO)[C@@H](O)C(=O)NCCCO,train
CC(C)(CO)[N+](=O)[O-],train
CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,train
CC(C)(Cl)Cl,train
CC(C)(Cl)[N+](=O)[O-],train
CC(C)(N)C#N,train
CC(C)(N)CO,train
CC(C)(N)Cc1ccc(Cl)cc1,train
CC(C)(N)Cc1ccccc1Cl,train
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,train
CC(C)(O)C#CC(C)(C)O,train
CC(C)(O)C#N,train
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,train
CC(C)(O)C(=O)O,train
CC(C)(O)C(=O)c1ccc(OCCO)cc1,train
CC(C)(O)C(=O)c1ccccc1,train
CC(C)(O)C(Cl)(Cl)Cl,train
CC(C)(O)CCC(C)(C)O,train
CC(C)(O)CCCC1=CCC(C=O)CC1,train
CC(C)(O)CCc1ccccc1,train
CC(C)(O)Cc1ccccc1,train
CC(C)(O)c1ccc(C(C)(C)O)cc1,train
CC(C)(O)c1ccccc1,train
CC(C)(OO)c1ccccc1,train
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,train
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,train
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,train
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,train
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,train
CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,train
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,train
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,train
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,train
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,train
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,train
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,train
CC(C)(c1ccccc1)c1ccc(O)cc1,train
CC(C)(c1ccccc1)c1ccccc1,train
CC(C)=CC(=O)C=C(C)C,train
CC(C)=CC(=O)O,train
CC(C)=CC(C)(C)C,train
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,train
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,train
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,train
CC(C)=CC=O,train
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,train
CC(C)=CCC/C(C)=C/CO,train
CC(C)=CCC/C(C)=C/COC=O,train
CC(C)=CCC/C(C)=C\CO,train
CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,train
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,train
CC(C)=CCCC(C)=CC(=O)O,train
CC(C)=CCCC(C)=CC=O,train
CC(C)=CCCC(C)C=O,train
CC(C)=CCCC(C)CC(=O)O,train
CC(C)=CCCC(C)CC=O,train
CC(C)=CCCC(C)CCO,train
CC(C)=CCCC(C)CCOC=O,train
CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,train
CC(C)=CCC[C@H](C)CCO,train
CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,train
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,train
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C.O=C(O)CCC(=O)O,train
CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,train
CC(C)=CCO,train
CC(C)=CCOC(=O)c1ccccc1,train
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,train
CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,train
CC(C)=CCl,train
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,train
CC(C)=O,train
CC(C)Br,train
CC(C)C#N,train
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,train
CC(C)C(=O)Nc1cccc(C(F)(F)F)c1,train
CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1,train
CC(C)C(=O)O,train
CC(C)C(=O)OC(=O)C(C)C,train
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,train
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,train
CC(C)C(=O)OCC=Cc1ccccc1,train
CC(C)C(=O)OCCOc1ccccc1,train
CC(C)C(=O)OCCc1ccccc1,train
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,train
CC(C)C(=O)c1ccccc1,train
CC(C)C(Br)C(=O)NC(N)=O,train
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,train
CC(C)C(C)(N)C#N,train
CC(C)C(C)C,train
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,train
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,train
CC(C)C(O)C(C)(C)CO,train
CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1,train
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,train
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,train
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)[O-])[C@H]2CC1,train
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,train
CC(C)C1CCC(O)CC1,train
CC(C)C=O,train
CC(C)CC#N,train
CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,train
CC(C)CC(=O)CC(C)C,train
CC(C)CC(=O)CC(C)CC(C)C,train
CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,train
CC(C)CC(=O)O,train
CC(C)CC(=O)OCc1ccccc1,train
CC(C)CC(C)(C)C,train
CC(C)CC(C)(N)C#N,train
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,train
CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,train
CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,train
CC(C)CC(C)CC(O)CC(C)C,train
CC(C)CC(C)N,train
CC(C)CC(C)N(c1ccccc1)c1ccc(N)cc1,train
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,train
CC(C)CC(C)O,train
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,train
CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,train
CC(C)CC(O)CC(C)C,train
CC(C)CC(O)Cc1ccccc1,train
CC(C)CC=C(C=O)c1ccccc1,train
CC(C)CCC(=O)CCC(C)C,train
CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,train
CC(C)CCCC(=O)O,train
CC(C)CCCC(C)(C)O,train
CC(C)CCCC(C)CC=O,train
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,train
CC(C)CCCC(C)CCO,train
CC(C)CCCC(C)N,train
CC(C)CCCC(C)NCCC(C)C,train
CC(C)CCCCCCCCCCCCCCC(=O)O,train
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,train
CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,train
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,train
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,train
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,train
CC(C)CCCCCCN,train
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,train
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,train
CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,train
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,train
CC(C)CCCCCCc1ccc(O)cc1,train
CC(C)CCCCCCc1ccc(OCCOCCO)cc1,train
CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,train
CC(C)CCCCCOC(=O)CCS,train
CC(C)CCCCCOC(=O)CS,train
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,train
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,train
CC(C)CCCO,train
CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,train
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,train
CC(C)CCO,train
CC(C)CCOC(=O)C=Cc1ccccc1,train
CC(C)CCOC(=O)CC(C)C,train
CC(C)CCOC(=O)c1ccc(N(C)C)cc1,train
CC(C)CCOC(=O)c1ccccc1,train
CC(C)CCOCc1ccccc1,train
CC(C)CCON=O,train
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,train
CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,train
CC(C)CNCC(C)C,train
CC(C)CO,train
CC(C)COC(=O)C(C)C,train
CC(C)COC(=O)C=Cc1ccccc1,train
CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],train
CC(C)COC(=O)CCCCC(=O)OCC(C)C,train
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,train
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,train
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,train
CC(C)COC(=O)c1ccc(N)cc1,train
CC(C)COC(=O)c1ccc(O)cc1,train
CC(C)COC(=O)c1ccccc1,train
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,train
CC(C)COC(=O)c1ccccc1O,train
CC(C)CON=O,train
CC(C)COP(=O)(OCC(C)C)OCC(C)C,train
CC(C)CP(=S)([S-])CC(C)C,train
CC(C)C[C@@H](N)C(=O)O,train
CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,train
CC(C)C[C@H](CN)CC(=O)O,train
CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,train
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,train
CC(C)C[P+](C)(CC(C)C)CC(C)C,train
CC(C)Cc1ccc(C(C)C(=O)O)cc1,train
CC(C)Cc1ccc(CC(=O)O)cc1,train
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,train
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,train
CC(C)Cc1ccccc1,train
CC(C)Cc1nccs1,train
CC(C)Cn1cnc2c(N)nc3ccccc3c21,train
CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,train
CC(C)N(C(=O)CCl)c1ccccc1,train
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,train
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,train
CC(C)N(C)C,train
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,train
CC(C)N(CCO)C(C)C,train
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,train
CC(C)N(c1ccccc1)C(C)C,train
CC(C)N1C(=O)c2ccccc2C1=O,train
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,train
CC(C)N=C=NC(C)C,train
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,train
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,train
CC(C)NC(=O)NC(C)C,train
CC(C)NC(=O)c1ccc(C=O)cc1,train
CC(C)NC(=O)c1ccccc1N,train
CC(C)NC(C)C,train
CC(C)NC(C)Cc1ccc(I)cc1,train
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,train
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,train
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,train
CC(C)NCC(O)COc1cccc2[nH]ccc12,train
CC(C)NCC(O)COc1cccc2ccccc12,train
CC(C)NCC(O)COc1ccccc1-n1cccc1,train
CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1,train
CC(C)NCC(O)c1ccc(N)c(C#N)c1,train
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,train
CC(C)NCC(O)c1ccc(O)c(O)c1,train
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,train
CC(C)NCC(O)c1ccc2ccccc2c1,train
CC(C)NCC(O)c1ccccc1Cl,train
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,train
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,train
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,train
CC(C)NC[C@@H](O)COc1cccc2ccccc12,train
CC(C)NNC(=O)c1ccncc1,train
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,train
CC(C)Nc1ccc(Nc2ccccc2)cc1,train
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,train
CC(C)Nc1nc(N)nc(Cl)n1,train
CC(C)O,train
CC(C)OB(OC(C)C)OC(C)C,train
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,train
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,train
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,train
CC(C)OC(=O)CCC(=O)OC(C)C,train
CC(C)OC(=O)CCCCC(=O)OC(C)C,train
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,train
CC(C)OC(=O)Cc1ccccc1,train
CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,train
CC(C)OC(=O)Nc1cccc(Cl)c1,train
CC(C)OC(=O)Nc1ccccc1,train
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,train
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,train
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,train
CC(C)OC(=O)c1ccccc1,train
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,train
CC(C)OC(=S)[S-],train
CC(C)OC(C)C,train
CC(C)OC=O,train
CC(C)OCC1CO1,train
CC(C)OCCO,train
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,train
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,train
CC(C)OP(C)(=O)OC(C)C,train
CC(C)OS(C)(=O)=O,train
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,train
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,train
CC(C)Oc1ccccc1O,train
CC(C)S,train
CC(C)SCc1ccco1,train
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,train
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,train
CC(C)[C@@H]1CC[C@@H](C)CC1=O,train
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,train
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,train
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,train
CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,train
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,train
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,train
CC(C)[C@H]1CC[C@@H](C)CC1=O,train
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,train
CC(C)[N+](=O)[O-],train
CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,train
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,train
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,train
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,train
CC(C)[O][Ti]([O]CCN(CCO)CCO)([O]CCN(CCO)CCO)[O]C(C)C,train
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,train
CC(C)c1cc(C(C)C)cc(C(C)C)c1,train
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,train
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)[O-])[C@@H]1CC2,train
CC(C)c1ccc(C#N)cc1,train
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,train
CC(C)c1ccc(C(C)C)cc1,train
CC(C)c1ccc(C=O)cc1,train
CC(C)c1ccc(CO)cc1,train
CC(C)c1ccc(NC(=O)N(C)C)cc1,train
CC(C)c1ccc(O)c(C(C)C)c1,train
CC(C)c1ccc(O)cc1,train
CC(C)c1ccc(S(=O)(=O)O)cc1,train
CC(C)c1ccc(S(=O)(=O)[O-])cc1,train
CC(C)c1ccc2c(C(C)C)cc(C(C)C)c(S(=O)(=O)[O-])c2c1,train
CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,train
CC(C)c1ccc2cc(C(C)C)ccc2c1,train
CC(C)c1ccc2ncccc2c1,train
CC(C)c1ccc2sc3ccccc3c(=O)c2c1,train
CC(C)c1cccc(C(C)C)c1,train
CC(C)c1cccc(C(C)C)c1N,train
CC(C)c1cccc(C(C)C)c1O,train
CC(C)c1cccc(O)c1,train
CC(C)c1ccccc1C(C)C,train
CC(C)c1ccccc1O,train
CC(C)c1ncc([N+](=O)[O-])n1C,train
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,train
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,train
CC(C=O)=Cc1ccccc1,train
CC(C=O)Cc1ccc(C(C)(C)C)cc1,train
CC(C=O)Cc1ccc(C(C)C)cc1,train
CC(C=O)Cc1ccc2c(c1)OCO2,train
CC(CC(=O)Cl)CC(C)(C)C,train
CC(CC(=O)O)CC(C)(C)C,train
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,train
CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,train
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,train
CC(CC(C)C)=NO,train
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,train
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,train
CC(CC=O)CC(C)(C)C,train
CC(CC=O)CCCC(C)(C)O,train
CC(CC=O)c1ccccc1,train
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,train
CC(CCC(=O)O)C(=O)O,train
CC(CCO)CC(C)(C)C,train
CC(CCO)CCCC(C)(C)O,train
CC(CCO)CCc1ccccc1,train
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,train
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,train
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,train
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,train
CC(CCl)OC(C)CCl,train
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,train
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,train
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,train
CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO,train
CC(CN)CC(C)(C)CCN,train
CC(CN)CCCN,train
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,train
CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,train
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,train
CC(CO)(CO)C(=O)O,train
CC(CO)(CO)CO,train
CC(CO)(CO)[N+](=O)[O-],train
CC(CO)CO,train
CC(CO)Oc1ccccc1,train
CC(CO)c1ccccc1,train
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,train
CC(COC(C)(C)C)OCCCO,train
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,train
CC(COCCO)OCCO,train
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,train
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,train
CC(COc1ccccc1)NN,train
CC(C[N+](C)(C)C)OC(N)=O,train
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,train
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,train
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,train
CC(Cc1ccc2c(c1)OCO2)NO,train
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,train
CC(Cc1ccccc1)NCCCCl,train
CC(Cl)(Cl)C(=O)O,train
CC(Cl)(Cl)C(=O)[O-],train
CC(Cl)(Cl)Cl,train
CC(Cl)(Cl)[N+](=O)[O-],train
CC(Cl)C(=O)O,train
CC(Cl)C(C)Cl,train
CC(Cl)C(Cl)Cl,train
CC(Cl)CCl,train
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,train
CC(Cl)Cl,train
CC(N)=O,train
CC(N)=S,train
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,train
CC(N)C12CC3CC(CC(C3)C1)C2,train
CC(N)CCCC(C)(C)O,train
CC(N)CN,train
CC(N)Cc1ccc(O)cc1,train
CC(N)Cc1ccc2c(c1)OCO2,train
